"Name","Location","Type"
"SPI2","40003800","Data Label"
"SPI3","080245dc","Data Label"
"SPI3","08002668","Data Label"
"SPI3","08005918","Data Label"
"SPI3","08024588","Data Label"
"SPI3","080026bc","Data Label"
"SPI3","40003c00","Data Label"
"SPI3","080058c4","Data Label"
"SPI3_CR","0802462c","Function"
"SPI3_FUN_0800599c","0800599c","Function"
"SPI3_GPIOB_PIN3\,4\,5_Setup","080025dc","Function"
"SPI3_Init","08024660","Function"
"SPI3_ReadByte","08005992","Function"
"SPI3_ReadByte","08024656","Function"
"SPI3_ReadWrite","080058c8","Function"
"SPI3_SendByte","0801e18e","Function"
"SPI3_SendByte","0802465c","Function"
"SPI3_SendByte","0802470e","Function"
"SPI3_SendByteAndReceive","0802458c","Function"
"SPI3_Setup","080244fc","Function"
"SPI3_TestStatusBits","08024644","Function"
"SPI3_Tx","08002c8e","Function"
"SPI3_TxRx","0800266c","Function"
"SPIx_ApplyConfig","08002be0","Function"
"SPIx_CheckStatusReg","08005980","Function"
"SPIx_EnableDisable","08002bac","Function"
"SPIx_ReadDataReg","08002bd6","Function"
"SPIx_Send","08005998","Function"
"SPIx_TestStatusRegister","08002bc4","Function"
"SPIx_WriteDataReg","08002bdc","Function"
"strcat","080242fc","Function"
"strcmp","08032dcc","Function"
"strlen","08008492","Function"
"SVCall","0000002c","Label"
"SWITCH_FUN_08012d28","08012d28","Function"
"SWITCH_FUN_0802f9b0","0802f9b0","Function"
"switchD","080049b6","Instruction Label"
"switchD","08014dea","Instruction Label"
"switchD","0801c7e8","Instruction Label"
"switchD","0802f902","Instruction Label"
"switchD","0800b85e","Instruction Label"
"switchD","0802c620","Instruction Label"
"switchD","0800df94","Instruction Label"
"switchD","0802c464","Instruction Label"
"switchD","0802929c","Instruction Label"
"switchD","0800251c","Instruction Label"
"switchD","08017922","Instruction Label"
"switchD","0802665a","Instruction Label"
"switchD","08024faa","Instruction Label"
"switchD","0802e148","Instruction Label"
"switchD","0801d676","Instruction Label"
"switchD","0800c73a","Instruction Label"
"switchD","0801c714","Instruction Label"
"switchD","0801b9a0","Instruction Label"
"switchD","0800c63e","Instruction Label"
"switchD","0802a576","Instruction Label"
"switchD","08021b2a","Instruction Label"
"switchD","0802a53c","Instruction Label"
"switchD","08016156","Instruction Label"
"switchD","08012d3c","Instruction Label"
"switchD","0801a9ee","Instruction Label"
"switchD","0802e1fe","Instruction Label"
"switchD","080123c0","Instruction Label"
"switchD","0800ecaa","Instruction Label"
"switchD","0801adda","Instruction Label"
"switchD","080121ba","Instruction Label"
"switchD","0802ef68","Instruction Label"
"switchD","08023e5c","Instruction Label"
"switchD","0800faf6","Instruction Label"
"switchD","0801fd3e","Instruction Label"
"switchD","080177ce","Instruction Label"
"switchD","08004a9a","Instruction Label"
"switchD","0802a560","Instruction Label"
"switchD","08004588","Instruction Label"
"switchD","080258fe","Instruction Label"
"switchD","0801a116","Instruction Label"
"switchD","0800bfce","Instruction Label"
"switchD","0800b592","Instruction Label"
"switchD","0802e3e6","Instruction Label"
"switchD","0802f9d2","Instruction Label"
"switchD","0800466c","Instruction Label"
"switchdataD_08002520","08002520","Data Label"
"switchdataD_0800458c","0800458c","Data Label"
"switchdataD_08004670","08004670","Data Label"
"switchdataD_080049ba","080049ba","Data Label"
"switchdataD_08004a9e","08004a9e","Data Label"
"switchdataD_0800b596","0800b596","Data Label"
"switchdataD_0800b862","0800b862","Data Label"
"switchdataD_0800bfd2","0800bfd2","Data Label"
"switchdataD_0800c642","0800c642","Data Label"
"switchdataD_0800c73e","0800c73e","Data Label"
"switchdataD_0800df98","0800df98","Data Label"
"switchdataD_0800ecae","0800ecae","Data Label"
"switchdataD_0800fafa","0800fafa","Data Label"
"switchdataD_080121be","080121be","Data Label"
"switchdataD_080123c4","080123c4","Data Label"
"switchdataD_08012d40","08012d40","Data Label"
"switchdataD_08014dee","08014dee","Data Label"
"switchdataD_0801615a","0801615a","Data Label"
"switchdataD_080177d2","080177d2","Data Label"
"switchdataD_08017926","08017926","Data Label"
"switchdataD_0801a11a","0801a11a","Data Label"
"switchdataD_0801a9f2","0801a9f2","Data Label"
"switchdataD_0801adde","0801adde","Data Label"
"switchdataD_0801b9a4","0801b9a4","Data Label"
"switchdataD_0801c718","0801c718","Data Label"
"switchdataD_0801c7ec","0801c7ec","Data Label"
"switchdataD_0801d67a","0801d67a","Data Label"
"switchdataD_0801fd42","0801fd42","Data Label"
"switchdataD_08021b2e","08021b2e","Data Label"
"switchdataD_08023e60","08023e60","Data Label"
"switchdataD_08024fae","08024fae","Data Label"
"switchdataD_08025902","08025902","Data Label"
"switchdataD_0802665e","0802665e","Data Label"
"switchdataD_080292a0","080292a0","Data Label"
"switchdataD_0802a540","0802a540","Data Label"
"switchdataD_0802a564","0802a564","Data Label"
"switchdataD_0802a57a","0802a57a","Data Label"
"switchdataD_0802c468","0802c468","Data Label"
"switchdataD_0802c624","0802c624","Data Label"
"switchdataD_0802e14c","0802e14c","Data Label"
"switchdataD_0802e202","0802e202","Data Label"
"switchdataD_0802e3ea","0802e3ea","Data Label"
"switchdataD_0802ef6c","0802ef6c","Data Label"
"switchdataD_0802f906","0802f906","Data Label"
"switchdataD_0802f9d6","0802f9d6","Data Label"
"SysTick","0000003c","Label"
"thunk_FUN_08001608","0800160c","Thunk Function"
"thunk_FUN_080317a4","0803179c","Thunk Function"
"TIM1","08003c70","Data Label"
"TIM1","08028f20","Data Label"
"TIM1","08028e7c","Data Label"
"TIM1","40012c00","Data Label"
"TIM10","40015000","Data Label"
"TIM11","40015400","Data Label"
"TIM12","40001800","Data Label"
"TIM13","40001c00","Data Label"
"TIM14","40002000","Data Label"
"TIM2","40000000","Data Label"
"TIM2_TIM3_Init","08003b40","Function"
"TIM3","40000400","Data Label"
"TIM3","08003c78","Data Label"
"TIM3","08003b9c","Data Label"
"TIM4","08028f28","Data Label"
"TIM4","08003c7c","Data Label"
"TIM4","08028b98","Data Label"
"TIM4","08028f2c","Data Label"
"TIM4","40000800","Data Label"
"TIM4_Setup","08028af8","Function"
"TIM5","40000c00","Data Label"
"TIM5","08003c80","Data Label"
"TIM5","08028f30","Data Label"
"TIM6","08028f34","Data Label"
"TIM6","08003c84","Data Label"
"TIM6","40001000","Data Label"
"TIM7","40001400","Data Label"
"TIM7","08003c88","Data Label"
"TIM7","08028f38","Data Label"
"TIM8","08028f24","Data Label"
"TIM8","08028e80","Data Label"
"TIM8","08003c74","Data Label"
"TIM8","40013400","Data Label"
"TIM9","40014c00","Data Label"
"TIMx_Cmd","08003ba6","Function"
"TIMx_CounterEnable","08028cc2","Function"
"TIMx_FUN_08028de4","08028de4","Function"
"TIMx_FUN_08028ea4","08028ea4","Function"
"TIMx_SetAutoPreload","08028c84","Function"
"TIMx_SetCCR2","08028e84","Function"
"TIMx_SetDMAIntEnableReg","08003be0","Function"
"TIMx_SetMainOutputEnable","08028cda","Function"
"TIMx_TimeBaseInit","08003bf4","Function"
"UART4","08029f20","Data Label"
"UART4","08003e5c","Data Label"
"UART4","080297c8","Data Label"
"UART4","0802cd20","Data Label"
"UART4","0802962c","Data Label"
"UART4","40004c00","Data Label"
"UART4","0802c32c","Data Label"
"UART4","080298bc","Data Label"
"UART4","080118ac","Data Label"
"UART4","0802cb40","Data Label"
"UART4_FUN_0802927c","0802927c","Function"
"UART4_ReceiveBuffer","080297d0","Data Label"
"UART4_ReceiveByteToBuffer","0802974c","Function"
"UART4_Setup","0802c268","Function"
"UART5","08004460","Data Label"
"UART5","08003e60","Data Label"
"UART5","080043b8","Data Label"
"UART5","08029848","Data Label"
"UART5","40005000","Data Label"
"UART5","08029f24","Data Label"
"UART5_AFL_SendMessage","080043c4","Function"
"UART5_ReceiveBuffer","08029850","Data Label"
"UART5_ReceiveByteToBuffer","080297e0","Function"
"UART5_Setup","08004304","Function"
"UARTx_SendData","0802a0c2","Function"
"UARTx_TestStatusReg","08029f28","Function"
"UsageFault","00000018","Label"
"USAR1_SendProgramVersion","0800b434","Function"
"USAR3_TXBuffer","08011738","Data Label"
"USAR3_TXBuffer","080113e8","Data Label"
"USAR3_TXBuffer","20000f30","Data Label"
"USAR3_TXBuffer","08010fd0","Data Label"
"USART1","0800b780","Data Label"
"USART1","0802992c","Data Label"
"USART1","0802a0b4","Data Label"
"USART1","08004300","Data Label"
"USART1","40013800","Data Label"
"USART1","08029f14","Data Label"
"USART1","080298c0","Data Label"
"USART1","08003ff0","Data Label"
"USART1","0802cac4","Data Label"
"USART1","08004260","Data Label"
"USART1","08003e50","Data Label"
"USART1_AFL_SendMessage","08004264","Function"
"USART1_BIG_FUN_0800bfac","0800bfac","Function"
"USART1_BIG_SWITCH_FUN_0800c6ec","0800c6ec","Function"
"USART1_FUN_0802985c","0802985c","Function"
"USART1_FUN_0802ca8c","0802ca8c","Function"
"USART1_ReceiveBuffer","08029934","Data Label"
"USART1_ReceiveByteToBuffer","080298c4","Function"
"USART1_SendMessage","0800b6c0","Function"
"USART1_SendMessageParent","0800b660","Function"
"USART1_Setup","080041c4","Function"
"USART2","08003e54","Data Label"
"USART2","080299bc","Data Label"
"USART2","08029f18","Data Label"
"USART2","40004400","Data Label"
"USART2","0802c1a8","Data Label"
"USART2_DR","08009728","Data Label"
"USART2_ReceiveBuffer","080299c4","Data Label"
"USART2_ReceiveByteToBuffer","08029940","Function"
"USART2_Setup","0802c0dc","Function"
"USART2_USART4_DMA_FUN_080096ec","080096ec","Function"
"USART3","08029e4c","Data Label"
"USART3","40004800","Data Label"
"USART3","08029f1c","Data Label"
"USART3","0802c260","Data Label"
"USART3","08029dac","Data Label"
"USART3","08003e58","Data Label"
"USART3","08029d1c","Data Label"
"USART3_AFL_Send_FUN_08011634","08011634","Function"
"USART3_AFL_Send_Message","08029db0","Function"
"USART3_AFL_Send_Message3","08029d30","Function"
"USART3_CHECKOUT_FUN_080112e8","080112e8","Function"
"USART3_DAT_080113f0","080113f0","Data Label"
"USART3_DAT_080113fc","080113fc","Data Label"
"USART3_DAT_08011408","08011408","Data Label"
"USART3_DAT_08011410","08011410","Data Label"
"USART3_FUN_08010fb0","08010fb0","Function"
"USART3_GPIOCDE_FUN_08011250","08011250","Function"
"USART3_ReceiveBuffer","08011240","Data Label"
"USART3_ReceiveBuffer","20006530","Data Label"
"USART3_ReceiveBuffer","08029d24","Data Label"
"USART3_ReceiveByteToBuffer","08029cb4","Function"
"USART3_RX_FUN_080110c0","080110c0","Function"
"USART3_Setup","0802c1b0","Function"
"USART4_DR","08009734","Data Label"
"USART_ClearFlag","08029e50","Function"
"USART_ClearFlag","08003d9c","Function"
"USART_DeInit","08003dc8","Function"
"USART_DeInit","08029e8c","Function"
"USART_GetFlagStatus","08003e64","Function"
"USART_Init","08029fe0","Function"
"USART_Init","08003f1c","Function"
"USART_SendData","08003ffe","Function"
"USARTx_CR123","08029f96","Function"
"USARTx_CR123_FUN_08003ed2","08003ed2","Function"
"USARTx_EnableDisable","08029e62","Function"
"USARTx_EnableDisable","08003dae","Function"
"USARTx_ReadCR123","08029f42","Function"
"USARTx_ReadDR","0802a0b8","Function"
"USARTx_SetCR3","08029e7a","Function"
"USB","40005c00","Data Label"
"USB_FUN_08002fc0","08002fc0","Function"
"Write_0xE000ED0C","08022428","Function"
"WWDG","080300d4","Data Label"
"WWDG","40002c00","Data Label"
"WWDG","080301a8","Data Label"
"WWDG_CFR","080301c0","Data Label"
"WWDG_CFR","080301e8","Data Label"
"WWDG_EnableAndSetCounter","080300c8","Function"
"WWDG_FUN_080301ac","080301ac","Function"
"WWDG_WindowValueUnknown","080301c4","Function"
